quantidadeItemVenda,precoUnitarioItemVenda,idProduto,idVenda
4,0.0,38,356
3,0.0,11,176
2,0.0,15,755
2,0.0,49,828
12,0.0,58,357
10,0.0,39,133
8,0.0,57,818
9,0.0,51,44
5,0.0,88,303
3,0.0,30,875
2,0.0,96,443
1,0.0,81,885
12,0.0,67,458
4,0.0,20,440
11,0.0,59,93
3,0.0,60,243
4,0.0,41,608
12,0.0,12,53
3,0.0,42,847
7,0.0,11,355
8,0.0,35,442
3,0.0,33,802
6,0.0,10,3
9,0.0,57,792
8,0.0,79,598
9,0.0,99,537
8,0.0,16,746
5,0.0,39,622
4,0.0,92,519
3,0.0,70,150
6,0.0,39,60
1,0.0,45,581
4,0.0,3,689
7,0.0,42,852
9,0.0,63,738
5,0.0,8,153
11,0.0,65,406
12,0.0,42,482
11,0.0,13,555
9,0.0,47,277
2,0.0,68,731
2,0.0,84,851
7,0.0,9,379
5,0.0,22,395
6,0.0,89,849
1,0.0,31,55
1,0.0,42,51
9,0.0,92,952
8,0.0,97,233
10,0.0,52,629
10,0.0,35,332
8,0.0,31,578
5,0.0,17,50
10,0.0,62,152
2,0.0,24,934
5,0.0,56,678
7,0.0,56,400
9,0.0,72,735
6,0.0,62,788
3,0.0,79,641
12,0.0,45,259
9,0.0,96,103
12,0.0,39,53
10,0.0,53,407
3,0.0,18,847
12,0.0,20,396
6,0.0,89,605
8,0.0,40,106
5,0.0,62,561
5,0.0,21,588
3,0.0,76,586
8,0.0,11,246
2,0.0,66,475
5,0.0,16,864
5,0.0,83,299
3,0.0,62,233
6,0.0,39,551
3,0.0,5,533
12,0.0,44,454
10,0.0,17,96
3,0.0,67,260
2,0.0,29,242
2,0.0,69,898
4,0.0,91,993
3,0.0,82,475
10,0.0,7,376
3,0.0,30,907
10,0.0,9,470
2,0.0,17,822
11,0.0,59,931
4,0.0,25,388
3,0.0,48,387
9,0.0,28,928
5,0.0,22,463
3,0.0,46,557
3,0.0,8,5
5,0.0,39,928
2,0.0,33,304
10,0.0,78,178
9,0.0,34,739
8,0.0,88,104
7,0.0,75,103
6,0.0,62,383
10,0.0,70,924
11,0.0,1,364
10,0.0,1,770
6,0.0,45,976
3,0.0,84,443
1,0.0,70,434
4,0.0,41,380
1,0.0,5,946
5,0.0,44,75
10,0.0,39,854
2,0.0,6,49
7,0.0,76,233
4,0.0,89,326
4,0.0,3,58
4,0.0,53,773
4,0.0,58,617
6,0.0,7,333
9,0.0,97,889
4,0.0,93,963
2,0.0,6,203
4,0.0,37,701
8,0.0,34,456
10,0.0,5,504
1,0.0,46,21
4,0.0,81,96
12,0.0,58,126
8,0.0,50,197
12,0.0,15,365
3,0.0,54,251
7,0.0,2,747
7,0.0,14,111
10,0.0,71,126
3,0.0,15,944
11,0.0,51,779
9,0.0,4,522
6,0.0,77,743
7,0.0,40,772
8,0.0,70,661
7,0.0,91,602
2,0.0,66,529
8,0.0,92,429
11,0.0,74,967
10,0.0,3,146
9,0.0,98,958
8,0.0,8,456
8,0.0,99,153
11,0.0,43,287
12,0.0,56,998
5,0.0,39,520
7,0.0,100,670
5,0.0,85,325
7,0.0,93,907
4,0.0,52,164
1,0.0,58,357
7,0.0,39,787
7,0.0,55,739
4,0.0,8,623
6,0.0,99,878
10,0.0,76,592
10,0.0,45,583
4,0.0,83,424
1,0.0,93,633
6,0.0,56,29
1,0.0,5,157
7,0.0,8,940
1,0.0,42,319
9,0.0,49,528
4,0.0,93,65
11,0.0,10,381
5,0.0,24,892
6,0.0,89,701
1,0.0,59,752
1,0.0,76,691
7,0.0,27,231
1,0.0,62,3
10,0.0,32,536
7,0.0,85,417
10,0.0,31,221
4,0.0,51,219
7,0.0,73,611
11,0.0,20,621
6,0.0,62,857
1,0.0,36,125
3,0.0,69,906
5,0.0,37,166
4,0.0,36,537
5,0.0,38,862
11,0.0,34,617
6,0.0,68,619
8,0.0,82,520
3,0.0,42,926
11,0.0,16,560
12,0.0,69,595
3,0.0,65,830
8,0.0,62,587
2,0.0,68,424
4,0.0,80,646
2,0.0,78,242
8,0.0,7,67
8,0.0,2,205
7,0.0,46,642
5,0.0,47,208
11,0.0,99,71
5,0.0,2,622
10,0.0,95,645
3,0.0,97,524
4,0.0,95,463
9,0.0,58,904
11,0.0,48,375
2,0.0,49,478
4,0.0,81,515
6,0.0,80,313
2,0.0,67,250
3,0.0,57,410
2,0.0,44,6
3,0.0,85,603
9,0.0,18,542
11,0.0,24,578
5,0.0,59,675
1,0.0,13,760
3,0.0,38,51
7,0.0,4,567
11,0.0,59,448
7,0.0,43,169
10,0.0,43,707
2,0.0,33,220
3,0.0,33,216
9,0.0,53,470
8,0.0,35,943
11,0.0,71,853
12,0.0,76,140
8,0.0,58,221
5,0.0,57,386
8,0.0,12,748
11,0.0,58,372
1,0.0,27,942
6,0.0,56,302
3,0.0,94,64
3,0.0,73,110
6,0.0,77,990
7,0.0,99,311
6,0.0,25,331
5,0.0,68,629
10,0.0,100,683
10,0.0,86,389
6,0.0,53,661
1,0.0,1,186
12,0.0,93,195
11,0.0,65,518
7,0.0,1,795
8,0.0,18,531
2,0.0,12,989
11,0.0,37,362
6,0.0,80,13
10,0.0,89,569
11,0.0,21,623
3,0.0,19,949
10,0.0,23,327
4,0.0,44,763
7,0.0,53,153
7,0.0,75,748
12,0.0,46,985
11,0.0,90,420
12,0.0,56,201
4,0.0,44,561
6,0.0,11,390
6,0.0,57,594
1,0.0,65,202
11,0.0,60,403
5,0.0,69,771
1,0.0,88,70
1,0.0,94,355
12,0.0,4,214
12,0.0,84,209
6,0.0,5,220
8,0.0,69,944
3,0.0,2,383
12,0.0,74,749
4,0.0,8,204
3,0.0,54,713
8,0.0,87,404
9,0.0,70,378
9,0.0,74,596
8,0.0,39,867
11,0.0,20,38
5,0.0,71,344
11,0.0,49,490
7,0.0,94,34
1,0.0,18,42
5,0.0,23,615
10,0.0,56,639
8,0.0,87,618
6,0.0,37,869
4,0.0,93,240
11,0.0,51,268
12,0.0,64,669
10,0.0,33,730
11,0.0,88,895
11,0.0,43,700
4,0.0,63,788
2,0.0,91,53
8,0.0,14,124
7,0.0,72,275
6,0.0,43,69
2,0.0,45,745
5,0.0,9,92
4,0.0,100,573
1,0.0,72,61
4,0.0,84,690
6,0.0,71,123
1,0.0,52,783
5,0.0,4,326
5,0.0,49,628
8,0.0,67,659
4,0.0,32,841
11,0.0,53,604
12,0.0,3,563
6,0.0,32,759
4,0.0,23,443
10,0.0,1,340
3,0.0,3,605
9,0.0,63,826
10,0.0,3,471
9,0.0,3,30
5,0.0,100,121
1,0.0,25,937
7,0.0,48,11
4,0.0,35,106
11,0.0,25,65
10,0.0,32,255
10,0.0,16,350
12,0.0,58,528
6,0.0,8,773
9,0.0,71,3
8,0.0,72,183
12,0.0,37,36
3,0.0,11,814
1,0.0,58,233
12,0.0,14,185
11,0.0,11,56
11,0.0,26,250
11,0.0,100,538
12,0.0,80,112
2,0.0,61,296
11,0.0,45,671
12,0.0,74,523
5,0.0,56,499
12,0.0,53,488
11,0.0,85,343
1,0.0,9,514
11,0.0,41,448
4,0.0,60,442
12,0.0,95,257
12,0.0,89,985
1,0.0,88,300
4,0.0,3,925
12,0.0,17,905
6,0.0,94,540
7,0.0,80,687
7,0.0,53,429
7,0.0,45,515
7,0.0,74,69
3,0.0,30,92
10,0.0,14,133
5,0.0,35,242
11,0.0,13,842
6,0.0,30,75
1,0.0,35,826
4,0.0,84,106
3,0.0,47,277
3,0.0,87,467
12,0.0,89,425
8,0.0,64,83
5,0.0,77,179
12,0.0,19,985
6,0.0,19,104
3,0.0,90,600
8,0.0,11,182
3,0.0,65,996
9,0.0,59,333
3,0.0,21,696
5,0.0,43,747
5,0.0,44,506
8,0.0,23,562
5,0.0,29,525
1,0.0,29,450
4,0.0,83,511
8,0.0,42,79
4,0.0,60,745
12,0.0,4,332
7,0.0,54,187
2,0.0,98,969
10,0.0,74,645
1,0.0,46,786
1,0.0,34,961
7,0.0,33,744
1,0.0,24,207
8,0.0,29,124
10,0.0,36,841
7,0.0,21,588
1,0.0,2,703
10,0.0,37,712
10,0.0,75,502
7,0.0,49,441
10,0.0,82,701
9,0.0,63,381
10,0.0,42,405
7,0.0,97,760
4,0.0,74,252
4,0.0,32,752
4,0.0,6,782
12,0.0,52,328
8,0.0,98,371
6,0.0,16,890
12,0.0,5,260
10,0.0,47,559
6,0.0,92,507
1,0.0,47,52
9,0.0,98,528
2,0.0,13,41
10,0.0,97,407
2,0.0,56,732
2,0.0,45,77
4,0.0,49,610
6,0.0,83,803
9,0.0,36,576
11,0.0,14,876
2,0.0,68,562
10,0.0,98,235
7,0.0,99,919
7,0.0,88,319
8,0.0,2,862
6,0.0,90,539
6,0.0,92,831
11,0.0,34,391
6,0.0,71,721
1,0.0,48,392
7,0.0,1,565
10,0.0,51,7
1,0.0,92,868
12,0.0,41,457
9,0.0,33,80
10,0.0,47,931
9,0.0,71,420
1,0.0,57,517
8,0.0,25,531
8,0.0,30,91
5,0.0,17,160
11,0.0,45,854
8,0.0,26,369
11,0.0,29,449
8,0.0,76,906
1,0.0,100,303
4,0.0,92,837
9,0.0,50,595
1,0.0,33,704
6,0.0,77,241
9,0.0,26,725
8,0.0,16,424
2,0.0,71,58
5,0.0,61,693
4,0.0,14,764
1,0.0,33,82
12,0.0,89,10
4,0.0,95,185
4,0.0,7,713
7,0.0,29,32
10,0.0,90,454
6,0.0,75,785
8,0.0,23,400
1,0.0,96,960
8,0.0,46,769
6,0.0,68,278
3,0.0,48,393
8,0.0,46,661
12,0.0,3,455
4,0.0,25,927
10,0.0,83,231
12,0.0,17,665
8,0.0,82,587
4,0.0,94,901
1,0.0,65,553
10,0.0,13,322
6,0.0,66,161
11,0.0,92,145
5,0.0,27,714
9,0.0,47,298
4,0.0,90,887
6,0.0,47,325
8,0.0,32,648
10,0.0,94,579
2,0.0,62,273
2,0.0,83,599
11,0.0,65,791
7,0.0,57,410
5,0.0,62,584
2,0.0,59,398
2,0.0,63,200
3,0.0,4,740
2,0.0,6,551
8,0.0,44,560
1,0.0,27,11
12,0.0,93,964
5,0.0,8,7
8,0.0,44,685
4,0.0,73,8
8,0.0,68,211
8,0.0,47,222
4,0.0,67,967
1,0.0,65,206
7,0.0,84,182
3,0.0,78,348
7,0.0,2,144
6,0.0,2,544
2,0.0,95,525
3,0.0,30,462
7,0.0,85,641
11,0.0,54,920
11,0.0,80,100
2,0.0,62,919
3,0.0,86,738
3,0.0,44,250
3,0.0,17,924
7,0.0,9,136
10,0.0,41,81
8,0.0,61,199
6,0.0,23,105
1,0.0,1,914
8,0.0,29,11
1,0.0,54,738
8,0.0,42,537
12,0.0,91,69
5,0.0,62,192
8,0.0,9,595
8,0.0,68,945
5,0.0,69,314
12,0.0,5,318
1,0.0,31,477
8,0.0,98,852
5,0.0,55,85
3,0.0,85,353
2,0.0,52,552
9,0.0,40,682
7,0.0,16,222
8,0.0,18,142
12,0.0,55,121
11,0.0,75,959
3,0.0,86,22
7,0.0,52,128
9,0.0,24,132
6,0.0,44,314
1,0.0,84,143
6,0.0,60,663
12,0.0,23,393
6,0.0,55,131
8,0.0,61,816
5,0.0,55,63
1,0.0,97,854
1,0.0,66,601
1,0.0,90,297
8,0.0,62,134
12,0.0,58,509
2,0.0,43,780
9,0.0,69,637
8,0.0,24,837
12,0.0,65,155
2,0.0,30,880
8,0.0,64,588
11,0.0,44,163
2,0.0,1,467
4,0.0,98,714
4,0.0,1,975
3,0.0,84,327
12,0.0,81,191
2,0.0,81,671
11,0.0,93,952
9,0.0,1,904
9,0.0,63,728
1,0.0,57,476
6,0.0,82,457
2,0.0,86,498
9,0.0,98,79
9,0.0,66,777
12,0.0,15,36
8,0.0,63,6
11,0.0,95,900
1,0.0,40,33
7,0.0,40,296
4,0.0,59,134
10,0.0,58,581
8,0.0,24,368
9,0.0,31,295
9,0.0,14,116
9,0.0,5,978
9,0.0,21,640
3,0.0,16,826
9,0.0,61,175
4,0.0,22,688
11,0.0,16,20
7,0.0,14,182
4,0.0,38,357
9,0.0,82,263
6,0.0,35,644
5,0.0,76,169
8,0.0,73,288
9,0.0,11,861
1,0.0,91,199
2,0.0,16,841
4,0.0,73,139
8,0.0,70,801
4,0.0,37,728
3,0.0,96,254
2,0.0,29,458
7,0.0,25,851
2,0.0,46,587
11,0.0,46,2
8,0.0,34,948
3,0.0,1,859
6,0.0,65,828
10,0.0,24,226
7,0.0,66,599
2,0.0,18,981
12,0.0,33,808
4,0.0,28,914
9,0.0,4,287
1,0.0,80,916
10,0.0,35,887
8,0.0,45,834
6,0.0,31,300
4,0.0,31,332
3,0.0,75,933
4,0.0,88,321
2,0.0,86,201
6,0.0,37,83
8,0.0,58,744
2,0.0,6,852
2,0.0,37,43
10,0.0,47,835
8,0.0,60,978
2,0.0,7,747
10,0.0,80,574
2,0.0,89,235
2,0.0,99,104
7,0.0,13,998
10,0.0,90,372
2,0.0,69,778
1,0.0,87,820
4,0.0,37,942
6,0.0,12,782
7,0.0,57,603
6,0.0,84,923
2,0.0,67,527
10,0.0,11,908
9,0.0,8,203
8,0.0,14,153
9,0.0,58,196
2,0.0,69,877
1,0.0,6,856
7,0.0,71,874
11,0.0,97,71
8,0.0,97,344
8,0.0,35,882
3,0.0,17,737
10,0.0,69,646
4,0.0,63,371
9,0.0,84,370
1,0.0,32,869
4,0.0,62,527
4,0.0,73,940
12,0.0,1,841
3,0.0,20,127
5,0.0,31,948
2,0.0,34,325
11,0.0,61,69
12,0.0,34,635
11,0.0,74,640
6,0.0,29,189
6,0.0,86,88
6,0.0,62,851
5,0.0,9,523
1,0.0,36,977
10,0.0,66,331
6,0.0,65,734
2,0.0,99,72
6,0.0,90,145
7,0.0,5,150
11,0.0,25,998
7,0.0,38,33
12,0.0,73,576
11,0.0,25,758
7,0.0,79,987
9,0.0,49,17
2,0.0,37,375
8,0.0,55,402
1,0.0,15,607
4,0.0,16,495
4,0.0,50,352
6,0.0,30,970
7,0.0,47,148
2,0.0,61,554
1,0.0,66,625
2,0.0,36,343
8,0.0,16,284
5,0.0,30,462
7,0.0,34,627
9,0.0,53,977
1,0.0,22,926
4,0.0,3,691
9,0.0,59,559
5,0.0,20,555
2,0.0,40,911
9,0.0,25,882
11,0.0,82,888
11,0.0,89,641
8,0.0,35,973
12,0.0,78,636
8,0.0,84,224
7,0.0,11,182
9,0.0,17,493
9,0.0,40,57
12,0.0,75,642
3,0.0,79,73
1,0.0,16,904
10,0.0,88,387
3,0.0,94,814
6,0.0,78,369
3,0.0,17,256
9,0.0,7,187
8,0.0,47,789
1,0.0,26,418
2,0.0,71,363
9,0.0,39,391
7,0.0,71,831
8,0.0,90,63
9,0.0,50,288
11,0.0,55,259
11,0.0,74,269
6,0.0,19,870
11,0.0,96,849
2,0.0,2,740
10,0.0,84,235
9,0.0,86,727
10,0.0,88,549
7,0.0,56,112
3,0.0,37,333
1,0.0,62,44
5,0.0,32,165
7,0.0,27,767
8,0.0,15,380
7,0.0,68,392
7,0.0,45,955
4,0.0,67,986
2,0.0,85,712
6,0.0,82,854
1,0.0,95,158
8,0.0,100,869
1,0.0,10,370
6,0.0,30,89
4,0.0,66,53
5,0.0,68,163
9,0.0,40,112
11,0.0,47,699
10,0.0,81,966
11,0.0,34,105
4,0.0,48,805
7,0.0,2,412
7,0.0,85,24
3,0.0,99,194
3,0.0,5,347
3,0.0,33,361
3,0.0,19,301
12,0.0,27,660
10,0.0,57,616
5,0.0,90,734
9,0.0,86,82
7,0.0,54,74
9,0.0,40,226
6,0.0,80,917
7,0.0,1,616
11,0.0,10,985
6,0.0,74,997
10,0.0,10,70
10,0.0,70,315
12,0.0,14,59
6,0.0,32,774
6,0.0,84,155
6,0.0,4,411
11,0.0,90,125
7,0.0,40,84
11,0.0,1,605
8,0.0,73,875
7,0.0,7,225
7,0.0,43,917
10,0.0,78,840
10,0.0,89,161
12,0.0,9,156
7,0.0,71,578
5,0.0,12,658
2,0.0,70,640
12,0.0,21,962
2,0.0,59,182
2,0.0,83,189
4,0.0,38,14
4,0.0,62,744
8,0.0,28,654
4,0.0,96,950
5,0.0,87,706
6,0.0,58,398
4,0.0,39,890
4,0.0,84,311
8,0.0,78,562
6,0.0,85,539
12,0.0,31,385
1,0.0,33,991
2,0.0,93,215
12,0.0,74,268
7,0.0,5,260
2,0.0,85,443
1,0.0,47,472
11,0.0,56,710
3,0.0,67,807
3,0.0,8,290
2,0.0,76,435
8,0.0,75,522
11,0.0,88,555
6,0.0,93,270
2,0.0,35,164
7,0.0,56,793
7,0.0,75,271
5,0.0,32,674
11,0.0,77,167
12,0.0,28,813
11,0.0,70,164
6,0.0,73,981
4,0.0,55,446
8,0.0,4,808
11,0.0,81,54
11,0.0,86,652
2,0.0,85,716
9,0.0,74,733
11,0.0,21,429
7,0.0,49,229
1,0.0,9,386
4,0.0,90,616
3,0.0,61,633
8,0.0,52,493
11,0.0,10,946
9,0.0,7,482
6,0.0,54,883
3,0.0,11,296
10,0.0,19,604
5,0.0,59,338
4,0.0,34,712
9,0.0,49,959
9,0.0,77,886
1,0.0,18,289
5,0.0,21,390
3,0.0,68,323
11,0.0,28,497
4,0.0,83,465
12,0.0,27,203
12,0.0,94,681
11,0.0,50,729
7,0.0,100,636
10,0.0,21,665
3,0.0,95,297
10,0.0,21,393
5,0.0,53,395
11,0.0,29,996
12,0.0,93,596
6,0.0,75,146
9,0.0,8,888
6,0.0,66,192
3,0.0,81,430
11,0.0,43,238
6,0.0,16,820
9,0.0,79,578
4,0.0,42,237
3,0.0,72,416
9,0.0,50,314
4,0.0,4,216
10,0.0,49,545
6,0.0,92,382
12,0.0,34,152
11,0.0,52,306
4,0.0,28,443
9,0.0,77,824
9,0.0,71,711
8,0.0,6,692
1,0.0,89,826
9,0.0,39,24
6,0.0,3,14
5,0.0,46,134
4,0.0,52,274
2,0.0,44,509
7,0.0,82,591
8,0.0,37,990
11,0.0,77,513
12,0.0,21,486
4,0.0,99,273
5,0.0,90,408
3,0.0,95,92
8,0.0,46,21
6,0.0,65,538
1,0.0,7,272
9,0.0,50,72
4,0.0,18,426
4,0.0,41,271
4,0.0,19,685
5,0.0,7,669
4,0.0,52,136
9,0.0,83,68
1,0.0,34,208
10,0.0,65,282
7,0.0,67,652
8,0.0,75,974
5,0.0,15,329
10,0.0,32,70
11,0.0,89,556
5,0.0,7,364
8,0.0,91,626
9,0.0,95,771
4,0.0,91,345
9,0.0,84,523
4,0.0,68,942
2,0.0,20,541
4,0.0,38,316
6,0.0,54,471
8,0.0,17,631
6,0.0,73,351
10,0.0,29,695
10,0.0,44,913
5,0.0,28,415
11,0.0,39,993
10,0.0,64,48
5,0.0,85,234
8,0.0,13,732
4,0.0,30,505
9,0.0,50,52
10,0.0,100,592
12,0.0,18,757
5,0.0,1,698
11,0.0,30,136
2,0.0,93,345
4,0.0,96,126
8,0.0,65,52
5,0.0,89,382
12,0.0,56,947
11,0.0,4,99
4,0.0,19,995
2,0.0,57,87
7,0.0,84,155
8,0.0,86,63
2,0.0,50,611
2,0.0,69,337
12,0.0,6,921
11,0.0,55,862
4,0.0,13,823
9,0.0,51,961
2,0.0,33,436
3,0.0,35,314
5,0.0,30,899
5,0.0,86,837
4,0.0,95,47
8,0.0,8,554
5,0.0,28,274
4,0.0,19,623
12,0.0,14,315
8,0.0,50,296
8,0.0,80,232
11,0.0,97,514
1,0.0,4,251
8,0.0,34,187
1,0.0,96,482
4,0.0,30,557
10,0.0,57,858
6,0.0,41,787
8,0.0,40,604
11,0.0,84,911
11,0.0,15,832
5,0.0,96,232
8,0.0,36,624
10,0.0,63,976
12,0.0,4,900
3,0.0,82,267
6,0.0,40,777
8,0.0,14,228
5,0.0,7,690
4,0.0,95,323
6,0.0,88,177
3,0.0,49,843
10,0.0,78,685
2,0.0,35,758
12,0.0,58,691
6,0.0,21,862
11,0.0,54,952
9,0.0,15,211
8,0.0,77,236
4,0.0,60,22
4,0.0,36,665
4,0.0,36,564
1,0.0,15,509
1,0.0,16,319
2,0.0,19,697
10,0.0,14,729
5,0.0,17,836
9,0.0,90,533
7,0.0,15,298
12,0.0,75,695
9,0.0,62,405
4,0.0,84,775
8,0.0,50,873
6,0.0,7,214
4,0.0,32,996
3,0.0,79,330
11,0.0,3,375
1,0.0,7,217
6,0.0,85,165
3,0.0,69,577
1,0.0,33,364
8,0.0,10,639
3,0.0,12,593
11,0.0,32,291
10,0.0,30,192
3,0.0,99,957
12,0.0,63,928
4,0.0,44,555
2,0.0,79,292
9,0.0,72,344
6,0.0,57,343
3,0.0,42,285
8,0.0,35,904
11,0.0,10,568
5,0.0,59,414
7,0.0,30,41
4,0.0,7,196
3,0.0,54,876
4,0.0,45,819
1,0.0,59,230
4,0.0,60,928
2,0.0,30,344
9,0.0,80,801
2,0.0,21,836
6,0.0,81,714
8,0.0,31,336
3,0.0,12,781
10,0.0,10,565
1,0.0,78,181
9,0.0,63,878
6,0.0,12,643
12,0.0,18,26
9,0.0,34,391
12,0.0,7,695
11,0.0,63,437
12,0.0,46,709
11,0.0,36,144
3,0.0,21,848
8,0.0,26,272
10,0.0,11,137
9,0.0,91,957
4,0.0,70,606
5,0.0,19,950
12,0.0,32,873
12,0.0,16,817
10,0.0,90,995
10,0.0,68,737
1,0.0,38,277
3,0.0,88,964
6,0.0,4,752
4,0.0,25,374
2,0.0,40,789
9,0.0,30,143
7,0.0,80,763
11,0.0,15,529
10,0.0,20,6
1,0.0,70,303
12,0.0,27,375
5,0.0,72,722
12,0.0,9,433
12,0.0,87,300
5,0.0,16,613
10,0.0,17,294
3,0.0,22,402
8,0.0,87,670
11,0.0,41,304
4,0.0,71,641
9,0.0,97,309
2,0.0,87,22
1,0.0,42,323
3,0.0,79,54
12,0.0,58,697
2,0.0,12,350
8,0.0,49,429
2,0.0,34,82
8,0.0,49,826
11,0.0,5,552
11,0.0,73,363
10,0.0,79,340
5,0.0,58,276
11,0.0,50,948
9,0.0,40,578
6,0.0,54,502
8,0.0,47,885
4,0.0,10,233
7,0.0,97,582
6,0.0,16,789
3,0.0,81,885
6,0.0,77,2
12,0.0,29,402
11,0.0,95,168
12,0.0,81,784
6,0.0,54,816
8,0.0,4,953
11,0.0,95,504
7,0.0,85,727
6,0.0,94,618
10,0.0,22,505
1,0.0,19,366
6,0.0,9,95
2,0.0,52,738
2,0.0,64,441
11,0.0,92,871
3,0.0,84,629
10,0.0,22,103
7,0.0,52,892
3,0.0,18,716
10,0.0,89,396
4,0.0,24,502
9,0.0,62,900
5,0.0,100,6
3,0.0,97,185
1,0.0,60,547
4,0.0,73,472
8,0.0,15,836
6,0.0,11,672
11,0.0,76,969
7,0.0,42,893
10,0.0,43,582
9,0.0,19,442
11,0.0,92,968
1,0.0,22,301
4,0.0,93,858
8,0.0,40,964
7,0.0,6,64
7,0.0,47,34
7,0.0,11,480
5,0.0,69,271
11,0.0,19,163
2,0.0,92,764
3,0.0,83,413
4,0.0,24,953
2,0.0,16,453
11,0.0,75,621
11,0.0,73,706
7,0.0,100,753
10,0.0,74,499
5,0.0,51,473
1,0.0,75,859
2,0.0,70,327
9,0.0,87,873
2,0.0,63,118
2,0.0,40,24
9,0.0,83,92
6,0.0,5,73
1,0.0,26,919
6,0.0,96,933
8,0.0,88,619
1,0.0,6,558
1,0.0,100,657
5,0.0,12,411
11,0.0,23,255
5,0.0,100,689
7,0.0,96,652
8,0.0,98,244
4,0.0,46,190
10,0.0,15,772
4,0.0,62,105
1,0.0,46,490
10,0.0,31,979
1,0.0,97,960
5,0.0,62,236
6,0.0,98,446
12,0.0,48,78
1,0.0,4,544
11,0.0,25,592
12,0.0,93,929
10,0.0,19,491
11,0.0,49,288
10,0.0,97,732
4,0.0,66,619
1,0.0,70,26
9,0.0,16,146
4,0.0,87,520
2,0.0,27,486
11,0.0,34,445
10,0.0,83,319
3,0.0,60,634
6,0.0,1,349
3,0.0,44,458
5,0.0,74,192
2,0.0,33,410
3,0.0,22,485
12,0.0,16,384
5,0.0,21,649
3,0.0,22,433
10,0.0,85,633
9,0.0,89,484
11,0.0,25,675
8,0.0,86,911
6,0.0,59,347
10,0.0,82,358
5,0.0,60,684
4,0.0,18,105
12,0.0,11,621
2,0.0,14,496
9,0.0,50,770
4,0.0,51,610
9,0.0,55,358
2,0.0,27,881
10,0.0,94,986
11,0.0,45,674
6,0.0,42,987
5,0.0,96,289
5,0.0,48,212
9,0.0,93,773
7,0.0,30,203
9,0.0,62,283
4,0.0,77,609
2,0.0,2,24
4,0.0,12,171
8,0.0,38,61
12,0.0,97,79
11,0.0,23,698
2,0.0,24,515
3,0.0,64,452
12,0.0,80,9
6,0.0,17,49
6,0.0,45,813
11,0.0,97,491
4,0.0,22,216
11,0.0,53,427
12,0.0,86,354
5,0.0,2,25
6,0.0,96,192
1,0.0,12,318
7,0.0,34,72
7,0.0,5,99
6,0.0,65,996
1,0.0,33,85
3,0.0,43,319
6,0.0,48,297
5,0.0,26,613
3,0.0,12,592
1,0.0,98,567
2,0.0,81,900
8,0.0,21,214
2,0.0,15,44
5,0.0,67,813
1,0.0,38,115
6,0.0,43,37
8,0.0,71,51
11,0.0,62,57
3,0.0,11,876
7,0.0,46,267
11,0.0,46,443
12,0.0,28,857
9,0.0,33,89
10,0.0,82,120
1,0.0,45,446
11,0.0,54,431
3,0.0,42,147
2,0.0,11,167
1,0.0,58,274
3,0.0,81,98
11,0.0,65,46
2,0.0,38,284
1,0.0,59,814
3,0.0,61,855
7,0.0,15,354
2,0.0,8,798
11,0.0,10,39
4,0.0,29,602
6,0.0,45,633
1,0.0,72,725
1,0.0,43,964
10,0.0,83,164
8,0.0,26,757
7,0.0,43,242
4,0.0,50,152
1,0.0,59,364
12,0.0,48,650
1,0.0,27,124
2,0.0,61,864
4,0.0,38,773
7,0.0,1,950
9,0.0,81,328
4,0.0,47,929
12,0.0,54,379
9,0.0,44,374
7,0.0,64,445
10,0.0,75,106
4,0.0,88,289
8,0.0,36,426
10,0.0,56,649
5,0.0,33,582
6,0.0,33,138
11,0.0,51,329
11,0.0,85,951
6,0.0,100,413
4,0.0,46,629
5,0.0,62,740
6,0.0,73,21
4,0.0,43,819
1,0.0,77,29
4,0.0,52,193
6,0.0,47,95
1,0.0,67,871
2,0.0,88,692
5,0.0,11,874
4,0.0,94,550
5,0.0,82,794
3,0.0,78,262
3,0.0,63,609
6,0.0,31,559
4,0.0,33,829
12,0.0,35,548
12,0.0,76,210
4,0.0,31,903
9,0.0,52,813
8,0.0,76,196
5,0.0,49,782
2,0.0,35,98
11,0.0,70,435
11,0.0,9,104
8,0.0,5,845
7,0.0,82,500
11,0.0,98,935
7,0.0,99,173
2,0.0,84,637
11,0.0,87,246
4,0.0,14,13
9,0.0,45,255
10,0.0,55,827
4,0.0,32,4
3,0.0,21,114
9,0.0,19,144
1,0.0,9,383
5,0.0,31,394
10,0.0,100,660
10,0.0,93,287
8,0.0,76,589
1,0.0,27,562
1,0.0,32,550
10,0.0,23,763
9,0.0,36,368
7,0.0,73,63
5,0.0,73,615
12,0.0,72,933
9,0.0,20,698
3,0.0,29,954
1,0.0,52,541
7,0.0,87,703
2,0.0,46,152
12,0.0,49,524
10,0.0,73,193
11,0.0,24,685
10,0.0,96,871
9,0.0,7,844
3,0.0,28,152
7,0.0,32,223
5,0.0,54,455
3,0.0,83,373
1,0.0,96,166
6,0.0,77,931
2,0.0,97,178
3,0.0,80,898
8,0.0,64,137
1,0.0,100,60
9,0.0,54,609
12,0.0,91,64
7,0.0,80,628
5,0.0,84,41
3,0.0,55,610
12,0.0,57,290
7,0.0,56,610
7,0.0,20,988
1,0.0,95,979
10,0.0,54,749
3,0.0,51,964
5,0.0,80,768
2,0.0,99,248
9,0.0,82,520
2,0.0,84,706
